Continente;Paises;Numero de Medicos;dateRep;day;month;year;cases;deaths
Asia;Saudi Arabia;95336;6/10/2020;6;10;2020;379;23
Asia;Saudi Arabia;95336;5/10/2020;5;10;2020;390;25
Asia;Saudi Arabia;95336;4/10/2020;4;10;2020;419;27
Asia;Saudi Arabia;95336;3/10/2020;3;10;2020;481;29
Asia;Saudi Arabia;95336;2/10/2020;2;10;2020;492;26
Asia;Saudi Arabia;95336;1/10/2020;1;10;2020;418;29
Asia;Saudi Arabia;95336;30/9/2020;30;9;2020;539;27
Asia;Saudi Arabia;95336;29/9/2020;29;9;2020;455;29
Asia;Saudi Arabia;95336;28/9/2020;28;9;2020;403;28
Asia;Saudi Arabia;95336;27/9/2020;27;9;2020;461;30
Asia;Saudi Arabia;95336;26/9/2020;26;9;2020;472;26
Asia;Saudi Arabia;95336;25/9/2020;25;9;2020;498;30
Asia;Saudi Arabia;95336;24/9/2020;24;9;2020;561;27
Asia;Saudi Arabia;95336;23/9/2020;23;9;2020;552;30
Asia;Saudi Arabia;95336;22/9/2020;22;9;2020;492;27
Asia;Saudi Arabia;95336;21/9/2020;21;9;2020;483;27
Asia;Saudi Arabia;95336;20/9/2020;20;9;2020;551;28
Asia;Saudi Arabia;95336;19/9/2020;19;9;2020;576;31
Asia;Saudi Arabia;95336;18/9/2020;18;9;2020;593;30
Asia;Saudi Arabia;95336;17/9/2020;17;9;2020;621;31
Asia;Saudi Arabia;95336;16/9/2020;16;9;2020;672;33
Asia;Saudi Arabia;95336;15/9/2020;15;9;2020;607;37
Asia;Saudi Arabia;95336;14/9/2020;14;9;2020;601;28
Asia;Saudi Arabia;95336;13/9/2020;13;9;2020;643;27
Asia;Saudi Arabia;95336;12/9/2020;12;9;2020;687;24
Asia;Saudi Arabia;95336;11/9/2020;11;9;2020;708;24
Asia;Saudi Arabia;95336;10/9/2020;10;9;2020;775;28
Asia;Saudi Arabia;95336;9/9/2020;9;9;2020;642;30
Asia;Saudi Arabia;95336;8/9/2020;8;9;2020;768;26
Asia;Saudi Arabia;95336;7/9/2020;7;9;2020;895;32
Asia;Saudi Arabia;95336;6/9/2020;6;9;2020;791;34
Asia;Saudi Arabia;95336;5/9/2020;5;9;2020;822;33
Asia;Saudi Arabia;95336;4/9/2020;4;9;2020;833;26
Asia;Saudi Arabia;95336;3/9/2020;3;9;2020;816;27
Asia;Saudi Arabia;95336;2/9/2020;2;9;2020;898;32
Asia;Saudi Arabia;95336;1/9/2020;1;9;2020;951;27
Asia;Saudi Arabia;95336;31/8/2020;31;8;2020;910;30
Asia;Saudi Arabia;95336;30/8/2020;30;8;2020;987;27
Asia;Saudi Arabia;95336;29/8/2020;29;8;2020;1069;28
Asia;Saudi Arabia;95336;28/8/2020;28;8;2020;1019;30
Asia;Saudi Arabia;95336;27/8/2020;27;8;2020;1068;33
Asia;Saudi Arabia;95336;26/8/2020;26;8;2020;1114;31
Asia;Saudi Arabia;95336;25/8/2020;25;8;2020;1175;42
Asia;Saudi Arabia;95336;24/8/2020;24;8;2020;1109;30
Asia;Saudi Arabia;95336;23/8/2020;23;8;2020;1184;39
Asia;Saudi Arabia;95336;22/8/2020;22;8;2020;1213;32
Asia;Saudi Arabia;95336;21/8/2020;21;8;2020;1287;42
Asia;Saudi Arabia;95336;20/8/2020;20;8;2020;1353;36
Asia;Saudi Arabia;95336;19/8/2020;19;8;2020;1419;34
Asia;Saudi Arabia;95336;18/8/2020;18;8;2020;1372;28
Asia;Saudi Arabia;95336;17/8/2020;17;8;2020;1227;39
Asia;Saudi Arabia;95336;16/8/2020;16;8;2020;1413;31
Asia;Saudi Arabia;95336;15/8/2020;15;8;2020;1383;35
Asia;Saudi Arabia;95336;14/8/2020;14;8;2020;1482;34
Asia;Saudi Arabia;95336;13/8/2020;13;8;2020;1569;36
Asia;Saudi Arabia;95336;12/8/2020;12;8;2020;1521;34
Asia;Saudi Arabia;95336;11/8/2020;11;8;2020;1257;32
Asia;Saudi Arabia;95336;10/8/2020;10;8;2020;1428;37
Asia;Saudi Arabia;95336;9/8/2020;9;8;2020;1469;37
Asia;Saudi Arabia;95336;8/8/2020;8;8;2020;1567;38
Asia;Saudi Arabia;95336;7/8/2020;7;8;2020;1402;35
Asia;Saudi Arabia;95336;6/8/2020;6;8;2020;1389;36
Asia;Saudi Arabia;95336;5/8/2020;5;8;2020;1342;35
Asia;Saudi Arabia;95336;4/8/2020;4;8;2020;1258;32
Asia;Saudi Arabia;95336;3/8/2020;3;8;2020;1357;50
Asia;Saudi Arabia;95336;2/8/2020;2;8;2020;1573;1
Asia;Saudi Arabia;95336;1/8/2020;1;8;2020;1686;0
Asia;Saudi Arabia;95336;31/7/2020;31;7;2020;1629;50
Asia;Saudi Arabia;95336;30/7/2020;30;7;2020;1759;27
Asia;Saudi Arabia;95336;29/7/2020;29;7;2020;1897;29
Asia;Saudi Arabia;95336;28/7/2020;28;7;2020;1993;27
Asia;Saudi Arabia;95336;27/7/2020;27;7;2020;1968;30
Asia;Saudi Arabia;95336;26/7/2020;26;7;2020;2201;31
Asia;Saudi Arabia;95336;25/7/2020;25;7;2020;2378;37
Asia;Saudi Arabia;95336;24/7/2020;24;7;2020;2238;34
Asia;Saudi Arabia;95336;23/7/2020;23;7;2020;2331;44
Asia;Saudi Arabia;95336;22/7/2020;22;7;2020;2476;34
Asia;Saudi Arabia;95336;21/7/2020;21;7;2020;2429;37
Asia;Saudi Arabia;95336;20/7/2020;20;7;2020;2504;39
Asia;Saudi Arabia;95336;19/7/2020;19;7;2020;2565;40
Asia;Saudi Arabia;95336;18/7/2020;18;7;2020;2613;37
Asia;Saudi Arabia;95336;17/7/2020;17;7;2020;2764;45
Asia;Saudi Arabia;95336;16/7/2020;16;7;2020;2671;42
Asia;Saudi Arabia;95336;15/7/2020;15;7;2020;2692;40
Asia;Saudi Arabia;95336;14/7/2020;14;7;2020;2852;20
Asia;Saudi Arabia;95336;13/7/2020;13;7;2020;2779;42
Asia;Saudi Arabia;95336;12/7/2020;12;7;2020;2994;30
Asia;Saudi Arabia;95336;11/7/2020;11;7;2020;3159;51
Asia;Saudi Arabia;95336;10/7/2020;10;7;2020;3183;41
Asia;Saudi Arabia;95336;9/7/2020;9;7;2020;3036;42
Asia;Saudi Arabia;95336;8/7/2020;8;7;2020;3392;49
Asia;Saudi Arabia;95336;7/7/2020;7;7;2020;4207;52
Asia;Saudi Arabia;95336;6/7/2020;6;7;2020;3580;58
Asia;Saudi Arabia;95336;5/7/2020;5;7;2020;4128;56
Asia;Saudi Arabia;95336;4/7/2020;4;7;2020;4193;50
Asia;Saudi Arabia;95336;3/7/2020;3;7;2020;3383;54
Asia;Saudi Arabia;95336;2/7/2020;2;7;2020;3402;49
Asia;Saudi Arabia;95336;1/7/2020;1;7;2020;4387;50
Asia;Saudi Arabia;95336;30/6/2020;30;6;2020;3943;48
Asia;Saudi Arabia;95336;29/6/2020;29;6;2020;3989;40
Asia;Saudi Arabia;95336;28/6/2020;28;6;2020;3927;37
Asia;Saudi Arabia;95336;27/6/2020;27;6;2020;3938;46
Asia;Saudi Arabia;95336;26/6/2020;26;6;2020;3372;41
Asia;Saudi Arabia;95336;25/6/2020;25;6;2020;3123;41
Asia;Saudi Arabia;95336;24/6/2020;24;6;2020;3139;39
Asia;Saudi Arabia;95336;23/6/2020;23;6;2020;3393;40
Asia;Saudi Arabia;95336;22/6/2020;22;6;2020;3379;37
Asia;Saudi Arabia;95336;21/6/2020;21;6;2020;3941;46
Asia;Saudi Arabia;95336;20/6/2020;20;6;2020;4301;45
Asia;Saudi Arabia;95336;19/6/2020;19;6;2020;4757;48
Asia;Saudi Arabia;95336;18/6/2020;18;6;2020;4919;39
Asia;Saudi Arabia;95336;17/6/2020;17;6;2020;4267;41
Asia;Saudi Arabia;95336;16/6/2020;16;6;2020;4507;39
Asia;Saudi Arabia;95336;15/6/2020;15;6;2020;4233;40
Asia;Saudi Arabia;95336;14/6/2020;14;6;2020;3366;39
Asia;Saudi Arabia;95336;13/6/2020;13;6;2020;3921;36
Asia;Saudi Arabia;95336;12/6/2020;12;6;2020;3733;38
Asia;Saudi Arabia;95336;11/6/2020;11;6;2020;3717;36
Asia;Saudi Arabia;95336;10/6/2020;10;6;2020;3288;37
Asia;Saudi Arabia;95336;9/6/2020;9;6;2020;3369;34
Asia;Saudi Arabia;95336;8/6/2020;8;6;2020;3045;36
Asia;Saudi Arabia;95336;7/6/2020;7;6;2020;3121;34
Asia;Saudi Arabia;95336;6/6/2020;6;6;2020;2591;31
Asia;Saudi Arabia;95336;5/6/2020;5;6;2020;1975;32
Asia;Saudi Arabia;95336;4/6/2020;4;6;2020;2171;30
Asia;Saudi Arabia;95336;3/6/2020;3;6;2020;1869;24
Asia;Saudi Arabia;95336;2/6/2020;2;6;2020;1881;22
Asia;Saudi Arabia;95336;1/6/2020;1;6;2020;1877;23
Asia;Saudi Arabia;95336;31/5/2020;31;5;2020;1618;22
Asia;Saudi Arabia;95336;30/5/2020;30;5;2020;1581;17
Asia;Saudi Arabia;95336;29/5/2020;29;5;2020;1644;16
Asia;Saudi Arabia;95336;28/5/2020;28;5;2020;1815;14
Asia;Saudi Arabia;95336;27/5/2020;27;5;2020;1931;12
Asia;Saudi Arabia;95336;26/5/2020;26;5;2020;2235;9
Asia;Saudi Arabia;95336;25/5/2020;25;5;2020;2399;11
America;Costa Rica;13925;1/4/2020;1;4;2020;17;0
America;Costa Rica;13925;31/3/2020;31;3;2020;16;0
America;Costa Rica;13925;30/3/2020;30;3;2020;19;0
America;Costa Rica;13925;29/3/2020;29;3;2020;32;0
America;Costa Rica;13925;28/3/2020;28;3;2020;32;0
America;Costa Rica;13925;27/3/2020;27;3;2020;30;0
America;Costa Rica;13925;26/3/2020;26;3;2020;24;0
America;Costa Rica;13925;25/3/2020;25;3;2020;19;0
America;Costa Rica;13925;24/3/2020;24;3;2020;24;0
America;Costa Rica;13925;23/3/2020;23;3;2020;17;0
America;Costa Rica;13925;22/3/2020;22;3;2020;4;0
America;Costa Rica;13925;21/3/2020;21;3;2020;26;1
America;Costa Rica;13925;20/3/2020;20;3;2020;18;0
America;Costa Rica;13925;19/3/2020;19;3;2020;19;1
America;Costa Rica;13925;18/3/2020;18;3;2020;9;0
America;Costa Rica;13925;17/3/2020;17;3;2020;6;0
America;Costa Rica;13925;16/3/2020;16;3;2020;8;0
America;Costa Rica;13925;15/3/2020;15;3;2020;1;0
America;Costa Rica;13925;14/3/2020;14;3;2020;3;0
America;Costa Rica;13925;13/3/2020;13;3;2020;1;0
America;Costa Rica;13925;12/3/2020;12;3;2020;9;0
America;Costa Rica;13925;11/3/2020;11;3;2020;4;0
America;Costa Rica;13925;10/3/2020;10;3;2020;4;0
America;Costa Rica;13925;9/3/2020;9;3;2020;4;0
America;Costa Rica;13925;7/3/2020;7;3;2020;1;0
Europe;Croatia;14312;31/12/2019;31;12;2019;0;0
Europe;Czechia;43810;14/12/2020;14;12;2020;2000;74
Europe;Czechia;43810;13/12/2020;13;12;2020;3657;85
Europe;Czechia;43810;12/12/2020;12;12;2020;6217;109
Europe;Czechia;43810;11/12/2020;11;12;2020;5872;115
Europe;Czechia;43810;10/12/2020;10;12;2020;6406;90
Europe;Czechia;43810;9/12/2020;9;12;2020;5857;100
Europe;Czechia;43810;8/12/2020;8;12;2020;4237;134
Europe;Czechia;43810;7/12/2020;7;12;2020;2654;87
Europe;Czechia;43810;6/12/2020;6;12;2020;1773;77
Europe;Czechia;43810;5/12/2020;5;12;2020;4743;97
Europe;Czechia;43810;4/12/2020;4;12;2020;4621;126
Europe;Czechia;43810;3/12/2020;3;12;2020;4568;108
Europe;Czechia;43810;2/12/2020;2;12;2020;5176;112
Europe;Czechia;43810;1/12/2020;1;12;2020;3575;157
Europe;Czechia;43810;30/11/2020;30;11;2020;1074;84
Europe;Czechia;43810;29/11/2020;29;11;2020;2665;87
Europe;Czechia;43810;28/11/2020;28;11;2020;4464;188
Europe;Czechia;43810;27/11/2020;27;11;2020;6305;168
Europe;Czechia;43810;26/11/2020;26;11;2020;2681;112
Europe;Czechia;43810;25/11/2020;25;11;2020;5896;139
Europe;Czechia;43810;24/11/2020;24;11;2020;4375;164
Europe;Czechia;43810;23/11/2020;23;11;2020;1513;101
Europe;Czechia;43810;22/11/2020;22;11;2020;3187;74
Europe;Czechia;43810;21/11/2020;21;11;2020;5808;147
Europe;Czechia;43810;20/11/2020;20;11;2020;6471;134
Europe;Czechia;43810;19/11/2020;19;11;2020;5515;182
Europe;Czechia;43810;18/11/2020;18;11;2020;4246;142
Europe;Czechia;43810;17/11/2020;17;11;2020;5407;208
Europe;Czechia;43810;16/11/2020;16;11;2020;1887;150
Europe;Czechia;43810;15/11/2020;15;11;2020;4199;132
Europe;Czechia;43810;14/11/2020;14;11;2020;7355;171
Europe;Czechia;43810;13/11/2020;13;11;2020;7870;185
Europe;Czechia;43810;12/11/2020;12;11;2020;8925;247
Europe;Czechia;43810;11/11/2020;11;11;2020;9005;249
Europe;Czechia;43810;10/11/2020;10;11;2020;6047;216
Europe;Czechia;43810;9/11/2020;9;11;2020;3608;177
Europe;Czechia;43810;8/11/2020;8;11;2020;7723;155
Europe;Czechia;43810;7/11/2020;7;11;2020;11552;196
Europe;Czechia;43810;6/11/2020;6;11;2020;13229;197
Europe;Czechia;43810;5/11/2020;5;11;2020;15731;220
Europe;Czechia;43810;4/11/2020;4;11;2020;12089;259
Europe;Czechia;43810;3/11/2020;3;11;2020;9252;225
Europe;Czechia;43810;2/11/2020;2;11;2020;6542;178
Europe;Czechia;43810;1/11/2020;1;11;2020;11429;173
Europe;Czechia;43810;31/10/2020;31;10;2020;13605;216
Europe;Czechia;43810;30/10/2020;30;10;2020;13055;187
Europe;Czechia;43810;29/10/2020;29;10;2020;12980;128
Europe;Czechia;43810;28/10/2020;28;10;2020;15663;182
Europe;Czechia;43810;27/10/2020;27;10;2020;10273;164
Europe;Czechia;43810;26/10/2020;26;10;2020;7300;124
Europe;Czechia;43810;25/10/2020;25;10;2020;12474;106
Europe;Czechia;43810;24/10/2020;24;10;2020;15258;126
Europe;Czechia;43810;23/10/2020;23;10;2020;14150;106
Europe;Czechia;43810;22/10/2020;22;10;2020;14969;120
Europe;Czechia;43810;21/10/2020;21;10;2020;11984;106
Europe;Czechia;43810;20/10/2020;20;10;2020;8077;91
Europe;Czechia;43810;19/10/2020;19;10;2020;5058;70
Europe;Czechia;43810;18/10/2020;18;10;2020;8715;69
Europe;Czechia;43810;17/10/2020;17;10;2020;11102;53
Europe;Czechia;43810;16/10/2020;16;10;2020;9720;58
Europe;Czechia;43810;15/10/2020;15;10;2020;9543;66
Europe;Czechia;43810;14/10/2020;14;10;2020;8326;55
Europe;Czechia;43810;13/10/2020;13;10;2020;4311;17
Europe;Czechia;43810;12/10/2020;12;10;2020;3103;39
Europe;Czechia;43810;11/10/2020;11;10;2020;4633;90
Europe;Czechia;43810;10/10/2020;10;10;2020;8617;36
Europe;Czechia;43810;9/10/2020;9;10;2020;5397;40
Europe;Czechia;43810;8/10/2020;8;10;2020;5338;35
Europe;Czechia;43810;7/10/2020;7;10;2020;4456;36
Europe;Czechia;43810;6/10/2020;6;10;2020;3120;31
Europe;Czechia;43810;5/10/2020;5;10;2020;1841;16
Europe;Czechia;43810;4/10/2020;4;10;2020;2554;12
Europe;Czechia;43810;3/10/2020;3;10;2020;3796;21
Europe;Czechia;43810;2/10/2020;2;10;2020;5336;23
Europe;Czechia;43810;1/10/2020;1;10;2020;1076;19
Europe;Czechia;43810;30/9/2020;30;9;2020;1960;18
Europe;Czechia;43810;29/9/2020;29;9;2020;1286;12
Europe;Czechia;43810;28/9/2020;28;9;2020;1303;15
Europe;Czechia;43810;27/9/2020;27;9;2020;1976;10
Europe;Czechia;43810;26/9/2020;26;9;2020;2944;14
Europe;Czechia;43810;25/9/2020;25;9;2020;2910;12
Europe;Czechia;43810;24/9/2020;24;9;2020;2306;24
Europe;Czechia;43810;23/9/2020;23;9;2020;2394;9
Europe;Czechia;43810;22/9/2020;22;9;2020;1524;19
Europe;Czechia;43810;21/9/2020;21;9;2020;934;4
Europe;Czechia;43810;20/9/2020;20;9;2020;2044;4
Europe;Czechia;43810;19/9/2020;19;9;2020;2107;6
Europe;Czechia;43810;18/9/2020;18;9;2020;3123;7
Europe;Czechia;43810;17/9/2020;17;9;2020;2136;6
Europe;Czechia;43810;16/9/2020;16;9;2020;1674;11
Europe;Czechia;43810;15/9/2020;15;9;2020;1034;9
Europe;Czechia;43810;14/9/2020;14;9;2020;787;3
Europe;Czechia;43810;13/9/2020;13;9;2020;1541;3
Europe;Czechia;43810;12/9/2020;12;9;2020;1447;2
Europe;Czechia;43810;11/9/2020;11;9;2020;1377;4
Europe;Czechia;43810;10/9/2020;10;9;2020;1159;3
Europe;Czechia;43810;9/9/2020;9;9;2020;1161;4
Europe;Czechia;43810;8/9/2020;8;9;2020;560;1
Europe;Czechia;43810;7/9/2020;7;9;2020;404;5
Europe;Czechia;43810;6/9/2020;6;9;2020;503;2
Europe;Czechia;43810;5/9/2020;5;9;2020;797;3
Europe;Czechia;43810;4/9/2020;4;9;2020;679;1
Europe;Czechia;43810;3/9/2020;3;9;2020;656;0
Europe;Czechia;43810;2/9/2020;2;9;2020;499;1
Europe;Czechia;43810;1/9/2020;1;9;2020;251;1
Europe;Czechia;43810;31/8/2020;31;8;2020;273;2
Europe;Czechia;43810;30/8/2020;30;8;2020;317;2
Europe;Czechia;43810;29/8/2020;29;8;2020;477;1
Europe;Czechia;43810;28/8/2020;28;8;2020;349;0
Europe;Czechia;43810;27/8/2020;27;8;2020;403;2
Europe;Czechia;43810;26/8/2020;26;8;2020;367;1
Europe;Czechia;43810;25/8/2020;25;8;2020;258;3
Europe;Czechia;43810;24/8/2020;24;8;2020;133;1
Europe;Czechia;43810;23/8/2020;23;8;2020;239;0
Europe;Czechia;43810;22/8/2020;22;8;2020;506;5
Europe;Czechia;43810;21/8/2020;21;8;2020;247;2
Europe;Czechia;43810;20/8/2020;20;8;2020;315;3
Europe;Czechia;43810;19/8/2020;19;8;2020;281;2
Europe;Czechia;43810;18/8/2020;18;8;2020;190;2
Europe;Czechia;43810;17/8/2020;17;8;2020;121;2
Europe;Czechia;43810;16/8/2020;16;8;2020;198;1
Europe;Czechia;43810;15/8/2020;15;8;2020;292;3
Europe;Czechia;43810;14/8/2020;14;8;2020;326;0
Europe;Czechia;43810;13/8/2020;13;8;2020;292;0
Europe;Czechia;43810;12/8/2020;12;8;2020;289;2
Europe;Czechia;43810;11/8/2020;11;8;2020;139;0
Europe;Czechia;43810;10/8/2020;10;8;2020;120;0
Europe;Czechia;43810;9/8/2020;9;8;2020;175;0
Europe;Czechia;43810;8/8/2020;8;8;2020;320;0
Europe;Czechia;43810;7/8/2020;7;8;2020;211;1
Europe;Czechia;43810;6/8/2020;6;8;2020;243;5
Europe;Czechia;43810;5/8/2020;5;8;2020;278;0
Europe;Czechia;43810;4/8/2020;4;8;2020;208;0
Europe;Czechia;43810;3/8/2020;3;8;2020;101;0
Europe;Czechia;43810;2/8/2020;2;8;2020;125;1
Europe;Czechia;43810;1/8/2020;1;8;2020;232;3
Europe;Czechia;43810;31/7/2020;31;7;2020;249;5
Europe;Czechia;43810;30/7/2020;30;7;2020;294;1
Europe;Czechia;43810;29/7/2020;29;7;2020;283;0
Europe;Czechia;43810;28/7/2020;28;7;2020;192;2
Europe;Czechia;43810;27/7/2020;27;7;2020;112;3
Europe;Czechia;43810;26/7/2020;26;7;2020;131;0
Europe;Czechia;43810;25/7/2020;25;7;2020;281;3
Europe;Czechia;43810;24/7/2020;24;7;2020;230;1
Europe;Czechia;43810;23/7/2020;23;7;2020;246;4
Europe;Czechia;43810;22/7/2020;22;7;2020;226;1
Europe;Czechia;43810;21/7/2020;21;7;2020;153;0
Europe;Czechia;43810;20/7/2020;20;7;2020;90;1
Europe;Czechia;43810;19/7/2020;19;7;2020;113;0
Europe;Czechia;43810;18/7/2020;18;7;2020;130;3
Europe;Czechia;43810;17/7/2020;17;7;2020;137;0
Europe;Czechia;43810;16/7/2020;16;7;2020;134;0
Europe;Czechia;43810;15/7/2020;15;7;2020;103;2
Europe;Czechia;43810;14/7/2020;14;7;2020;64;1
Europe;Czechia;43810;13/7/2020;13;7;2020;59;0
Europe;Czechia;43810;12/7/2020;12;7;2020;53;0
Europe;Czechia;43810;11/7/2020;11;7;2020;143;0
Europe;Czechia;43810;10/7/2020;10;7;2020;105;1
Europe;Czechia;43810;9/7/2020;9;7;2020;129;0
Europe;Czechia;43810;8/7/2020;8;7;2020;119;1
Europe;Czechia;43810;7/7/2020;7;7;2020;51;2
Europe;Czechia;43810;6/7/2020;6;7;2020;75;-3
Europe;Czechia;43810;5/7/2020;5;7;2020;121;-1
Europe;Czechia;43810;4/7/2020;4;7;2020;141;1
Europe;Czechia;43810;3/7/2020;3;7;2020;132;2
Europe;Czechia;43810;2/7/2020;2;7;2020;92;0
Europe;Czechia;43810;1/7/2020;1;7;2020;149;1
Europe;Czechia;43810;30/6/2020;30;6;2020;202;0
Europe;Czechia;43810;29/6/2020;29;6;2020;305;1
Europe;Czechia;43810;28/6/2020;28;6;2020;260;2
Europe;Czechia;43810;27/6/2020;27;6;2020;168;0
Europe;Czechia;43810;26/6/2020;26;6;2020;93;2
Europe;Czechia;43810;25/6/2020;25;6;2020;127;4
Europe;Czechia;43810;24/6/2020;24;6;2020;89;3
Europe;Czechia;43810;23/6/2020;23;6;2020;63;0
Europe;Czechia;43810;22/6/2020;22;6;2020;50;0
Europe;Czechia;43810;21/6/2020;21;6;2020;42;1
Europe;Czechia;43810;20/6/2020;20;6;2020;176;1
Europe;Czechia;43810;19/6/2020;19;6;2020;68;1
Europe;Czechia;43810;18/6/2020;18;6;2020;51;2
Europe;Czechia;43810;17/6/2020;17;6;2020;47;1
Europe;Czechia;43810;16/6/2020;16;6;2020;40;1
Europe;Czechia;43810;15/6/2020;15;6;2020;33;0
Europe;Czechia;43810;14/6/2020;14;6;2020;53;0
Europe;Czechia;43810;13/6/2020;13;6;2020;52;0
Europe;Czechia;43810;12/6/2020;12;6;2020;62;1
Europe;Czechia;43810;11/6/2020;11;6;2020;73;0
Europe;Czechia;43810;10/6/2020;10;6;2020;54;0
Europe;Czechia;43810;9/6/2020;9;6;2020;69;1
Europe;Czechia;43810;8/6/2020;8;6;2020;61;0
Europe;Czechia;43810;7/6/2020;7;6;2020;38;0
Europe;Czechia;43810;6/6/2020;6;6;2020;35;1
Europe;Czechia;43810;5/6/2020;5;6;2020;56;2
Europe;Czechia;43810;4/6/2020;4;6;2020;74;1
Europe;Czechia;43810;3/6/2020;3;6;2020;62;2
Europe;Czechia;43810;2/6/2020;2;6;2020;29;1
Europe;Czechia;43810;1/6/2020;1;6;2020;43;1
Europe;Czechia;43810;31/5/2020;31;5;2020;34;0
Europe;Czechia;43810;30/5/2020;30;5;2020;56;0
Europe;Czechia;43810;29/5/2020;29;5;2020;54;2
Europe;Czechia;43810;28/5/2020;28;5;2020;36;0
Europe;Czechia;43810;27/5/2020;27;5;2020;46;0
Europe;Czechia;43810;26/5/2020;26;5;2020;47;2
Europe;Czechia;43810;25/5/2020;25;5;2020;67;1
Europe;Czechia;43810;24/5/2020;24;5;2020;77;2
Europe;Czechia;43810;23/5/2020;23;5;2020;59;6
Europe;Czechia;43810;22/5/2020;22;5;2020;33;2
Europe;Czechia;43810;21/5/2020;21;5;2020;74;2
Europe;Czechia;43810;20/5/2020;20;5;2020;61;5
Europe;Czechia;43810;19/5/2020;19;5;2020;111;0
Europe;Czechia;43810;18/5/2020;18;5;2020;20;1
Europe;Czechia;43810;17/5/2020;17;5;2020;49;1
Europe;Czechia;43810;16/5/2020;16;5;2020;55;2
Europe;Czechia;43810;15/5/2020;15;5;2020;82;3
Europe;Czechia;43810;14/5/2020;14;5;2020;48;7
Europe;Czechia;43810;13/5/2020;13;5;2020;45;1
Europe;Czechia;43810;12/5/2020;12;5;2020;53;2
Europe;Czechia;43810;11/5/2020;11;5;2020;28;4
Europe;Czechia;43810;10/5/2020;10;5;2020;18;3
Europe;Czechia;43810;9/5/2020;9;5;2020;46;3
Europe;Czechia;43810;8/5/2020;8;5;2020;57;8
Europe;Czechia;43810;7/5/2020;7;5;2020;78;5
Europe;Czechia;43810;6/5/2020;6;5;2020;77;5
Europe;Czechia;43810;5/5/2020;5;5;2020;38;4
Europe;Czechia;43810;4/5/2020;4;5;2020;26;3
Europe;Czechia;43810;3/5/2020;3;5;2020;18;5
Europe;Czechia;43810;2/5/2020;2;5;2020;55;4
Europe;Czechia;43810;1/5/2020;1;5;2020;103;9
Europe;Czechia;43810;30/4/2020;30;4;2020;75;0
Europe;Czechia;43810;29/4/2020;29;4;2020;55;4
Europe;Czechia;43810;28/4/2020;28;4;2020;45;2
Europe;Czechia;43810;27/4/2020;27;4;2020;52;3
Europe;Czechia;43810;26/4/2020;26;4;2020;79;3
Europe;Czechia;43810;25/4/2020;25;4;2020;85;2
Europe;Czechia;43810;24/4/2020;24;4;2020;52;3
Europe;Czechia;43810;23/4/2020;23;4;2020;95;9
Europe;Czechia;43810;22/4/2020;22;4;2020;127;5
Europe;Czechia;43810;21/4/2020;21;4;2020;127;8
Europe;Czechia;43810;20/4/2020;20;4;2020;133;7
Europe;Czechia;43810;19/4/2020;19;4;2020;105;8
Europe;Czechia;43810;18/4/2020;18;4;2020;116;4
Europe;Czechia;43810;17/4/2020;17;4;2020;130;3
Europe;Czechia;43810;16/4/2020;16;4;2020;162;5
Europe;Czechia;43810;15/4/2020;15;4;2020;82;18
Europe;Czechia;43810;14/4/2020;14;4;2020;68;5
Europe;Czechia;43810;13/4/2020;13;4;2020;89;9
Europe;Czechia;43810;12/4/2020;12;4;2020;170;10
Europe;Czechia;43810;11/4/2020;11;4;2020;163;7
Europe;Czechia;43810;10/4/2020;10;4;2020;257;13
Europe;Czechia;43810;9/4/2020;9;4;2020;295;11
Europe;Czechia;43810;8/4/2020;8;4;2020;195;10
Europe;Czechia;43810;7/4/2020;7;4;2020;235;11
Europe;Czechia;43810;6/4/2020;6;4;2020;115;8
Europe;Czechia;43810;5/4/2020;5;4;2020;282;6
Europe;Czechia;43810;4/4/2020;4;4;2020;332;9
Europe;Czechia;43810;3/4/2020;3;4;2020;269;5
Europe;Czechia;43810;2/4/2020;2;4;2020;281;8
Europe;Czechia;43810;1/4/2020;1;4;2020;306;7
Europe;Czechia;43810;31/3/2020;31;3;2020;173;8
Europe;Czechia;43810;30/3/2020;30;3;2020;166;5
Europe;Czechia;43810;29/3/2020;29;3;2020;384;2
Europe;Czechia;43810;28/3/2020;28;3;2020;217;0
Europe;Czechia;43810;27/3/2020;27;3;2020;408;3
Europe;Czechia;43810;26/3/2020;26;3;2020;260;3
Europe;Czechia;43810;25/3/2020;25;3;2020;158;2
Europe;Czechia;43810;24/3/2020;24;3;2020;71;0
Europe;Czechia;43810;23/3/2020;23;3;2020;170;1
Europe;Czechia;43810;22/3/2020;22;3;2020;91;0
Europe;Czechia;43810;21/3/2020;21;3;2020;210;0
Europe;Czechia;43810;20/3/2020;20;3;2020;172;0
Europe;Czechia;43810;19/3/2020;19;3;2020;88;0
Europe;Czechia;43810;18/3/2020;18;3;2020;90;0
Europe;Czechia;43810;17/3/2020;17;3;2020;46;0
Europe;Czechia;43810;16/3/2020;16;3;2020;84;0
Europe;Czechia;43810;15/3/2020;15;3;2020;64;0
Europe;Czechia;43810;14/3/2020;14;3;2020;34;0
Europe;Czechia;43810;13/3/2020;13;3;2020;22;0
Europe;Czechia;43810;12/3/2020;12;3;2020;31;0
Europe;Czechia;43810;11/3/2020;11;3;2020;23;0
Europe;Czechia;43810;10/3/2020;10;3;2020;8;0
